Timestamp,Link,Name,OS,Mountain,Was WR,challenge name,type,score,chaltype
2021-04-04 01:54:15,https://drive.google.com/open?id=1izFTYlpMBBrsvBNxwOEuP5V4z_JJGYKs,Mountain_Greg,Android,Rotkamm,True,The Ice Slope,Time trial,20.7,TTB
2021-04-04 20:23:19,https://drive.google.com/open?id=1yiu_lW3zX1_uY71iUhwE8UBVxtjUvSSm,Skier50,iOS,Rotkamm,False,The Ice Slope,Time trial,22.28,TTB
2021-04-05 14:20:03,https://drive.google.com/open?id=1DXe_VJc3W1Yetnulxfxa87s8BQsBP_9M,Jamiemac,Android,Rotkamm,True,The River Jumps,Time trial,40.36,Race
2021-04-05 15:59:21,https://drive.google.com/open?id=16i7iauvyNS2peBPRTxAcX2birozffIqm,Jamiemac,Android,Rotkamm,False,The Ice Bowl,Time trial,28.07,Race
2021-04-05 17:03:01,https://drive.google.com/open?id=14oYwhWBlS51svcvV22pfVb80iKjhirLH,hschindele,iOS,Rotkamm,True,The River Jumps,Time trial,40.16,Race
2021-04-05 17:04:28,https://drive.google.com/open?id=1VRyNVuqtnebvC6pj_aqdpfZRN165TxFY,hschindele,iOS,Rotkamm,True,The Village Run,Time trial,26.62,Race
2021-04-06 11:42:41,https://drive.google.com/open?id=1k7itrhECsXe7MQvfwn4TWwYfcPn_AXjE,Jamiemac,Android,Rotkamm,True,Sketchy Bears,Time trial,23.0,Trail
2021-04-06 12:19:34,https://drive.google.com/open?id=1vKbwy6cykdP84hyhfiDGLyeL1hPR4adu,Jamiemac,Android,Rotkamm,True,Slippery Slope,Time trial,21.98,Trail
2021-04-06 12:44:34,https://drive.google.com/open?id=1oJCeVmSgi_A_TN-TE6k4Cc8YF3qbpiyy,Jamiemac,Android,Rotkamm,False,Precision Drops,Time trial,16.57,Trail
2021-04-07 12:07:31,https://drive.google.com/open?id=1YrW8UPH-X3ERptA7DSAXsGUx6BuqKoUd,Jamiemac,Android,Rotkamm,False,The Ice Slope,Time trial,22.48,TTB
2021-04-07 14:35:29,https://drive.google.com/open?id=1ZJ5kf8QUgDcbFBZg5ja3MMxPFn9mXfrh,hschindele,iOS,Rotkamm,True,Sketchy Bears,Time trial,22.5,Trail
2021-04-07 15:01:29,https://drive.google.com/open?id=1XYKvPpxcbVGh1VclryRGPjsRMndAKNPJ,Ryan Monty,Android,Rotkamm,False,Skipping Icebergs,Time trial,28.19,Trail
2021-04-07 15:09:11,https://drive.google.com/open?id=1CSCwF4ABbtkWHH9O4b3BFT7QZ7H3cHFM,Ryan Monty,Android,Rotkamm,False,The Ice Slope,Time trial,22.27,TTB
2021-04-07 15:27:07,https://drive.google.com/open?id=1hS4CdqYcdlsZ7meiXak4vqx69QQ1eV5K,Ryan Monty,Android,Rotkamm,False,Progressive Speed,Time trial,35.36,TTB
2021-04-07 15:43:56,https://drive.google.com/open?id=1dyiV_XYfRwls1t0cQLdbnRrP3Q_YAq_3,Ryan Monty,Android,Rotkamm,False,The Green Glades,Time trial,16.51,Race
2021-04-07 16:07:42,https://drive.google.com/open?id=1VlsRA-5wR-3YQ5gTjM2rWu9i3q76fE36,Ryan Monty,Android,Rotkamm,False,Staying Between The Stones,Time trial,25.24,Trail
2021-04-07 16:15:12,https://drive.google.com/open?id=1_fWLpLeGHedi63jCVoP3R5lsBIVC2gPf,Jamiemac,Android,Rotkamm,False,Progressive Speed,Time trial,32.31,TTB
2021-04-07 16:23:11,https://drive.google.com/open?id=1erpN9JQdn_a4phXHBbixNW-xJTbK1MVp,Ryan Monty,Android,Rotkamm,False,The Ice Bowl,Time trial,27.99,Race
2021-04-07 17:45:14,https://drive.google.com/open?id=1Q86W8csmsS7_EVzyQb4a2-mZkCgds5id,Jamiemac,Android,Rotkamm,False,The Descender,High score,112.8,Triple Drop
2021-04-07 17:53:03,https://drive.google.com/open?id=1wFxjT4pPlY-PZ1uUI0HUXoEnlRMA13s-,Ryan Monty,Android,Rotkamm,False,Progressive Speed,Time trial,33.98,TTB
2021-04-08 08:00:35,https://drive.google.com/open?id=1oRnIoyEzzfNyeSZEQQTkgsB9-7ytW0bk,Jamiemac,Android,Rotkamm,False,Sending It,High score,29343.0,Open Trick
2021-04-09 09:32:21,https://drive.google.com/open?id=1GXL4yBRILF6Z-9rhbpeDFBCFWdJOrI_y,hschindele,iOS,Rotkamm,True,Progressive Speed,Time trial,31.68,TTB
2021-04-09 10:44:23,https://drive.google.com/open?id=15az-GUOlH0y9JxFDzSQnH8yr-E4n4Pfp,Skier50,iOS,Rotkamm,False,Corner Flight,High score,6.38,Airtime
2021-04-09 10:45:02,https://drive.google.com/open?id=1Ts3ifOb0T1DTnDDvU4mizwg6z6MfX52g,Skier50,iOS,Rotkamm,False,Rotkamm Jumper,High score,24087.0,Gated Trick
2021-04-09 10:45:43,https://drive.google.com/open?id=1UbfUxujNmzOzdDtArStDhjgwpsyi5jTk,Skier50,iOS,Rotkamm,False,Rotkamm Style I,High score,34301.0,Gated Trick
2021-04-09 10:46:35,https://drive.google.com/open?id=1S0oLus55m_P1z62jdIBGQw-uZ-j6SXFb,Skier50,iOS,Rotkamm,False,Pilgrim Run,High score,341.2,Distance
2021-04-09 10:47:15,https://drive.google.com/open?id=1CYtUKRMq1eJD92-2xuwQZp2EeMBckQya,Skier50,iOS,Rotkamm,False,Sending It,High score,22182.0,Open Trick
2021-04-09 10:48:00,https://drive.google.com/open?id=1r0k_tTYUCauK0cw4cNGOuFIHSxlhD6J5,Skier50,iOS,Rotkamm,False,Freeride Heaven,High score,26427.0,Open Trick
2021-04-09 15:34:46,https://drive.google.com/open?id=1dtWVaNKb6zhl7C63OSMEpnK-7uO1Lzww,Skier50,iOS,Rotkamm,True,Freeride Heaven,High score,35779.0,Open Trick
2021-04-11 07:46:55,https://drive.google.com/open?id=1LnSvHYETm9KjKv_Td02URX-AIJtsca6L,Pinsek,Android,Rotkamm,False,The Village Run,Time trial,27.77,Race
2021-04-11 08:10:59,https://drive.google.com/open?id=1mwtl5Mxg446SHxzVBLrdLG46IjsgDSLa,Pinsek,Android,Rotkamm,False,The River Jumps,Time trial,41.39,Race
2021-04-11 12:01:01,https://drive.google.com/open?id=1iS1Zc4gqqb3CEg294aR-2jvQkVF4idb6,Pinsek,Android,Rotkamm,False,The Ice Bowl,Time trial,28.16,Race
2021-04-11 12:01:57,https://drive.google.com/open?id=1l_ymbH2gChWckY0AUjWAQ4E_HlmmPWcM,Pinsek,Android,Rotkamm,False,Slippery Slope,Time trial,22.76,Trail
2021-04-11 12:05:35,https://drive.google.com/open?id=1TE8PRCpEuLPtPv3c4DsMNx7fCgAb_z8d,Pinsek,Android,Rotkamm,False,Precision Drops,Time trial,16.67,Trail
2021-04-11 12:45:34,https://drive.google.com/open?id=1GBo7c1E013KrXmJoAYVXuVwHqBLTHoo8,Pinsek,Android,Rotkamm,False,Dropping In,Time trial,20.63,Trail
2021-04-11 12:46:38,https://drive.google.com/open?id=1BD1JZB8dmO_wzNgu0n-PpOPI1NlhrpSn,Pinsek,Android,Rotkamm,False,The Ice Slope,Time trial,22.93,TTB
2021-04-11 12:53:23,https://drive.google.com/open?id=1B_3F_82AU7VbV53dhW1_y7eJg76qYXur,Pinsek,Android,Rotkamm,False,Staying Between The Stones,Time trial,25.66,Trail
2021-04-11 13:30:46,https://drive.google.com/open?id=1cBPgAaL_lR_sywJ8uViizh_glPAXKxZp,Pinsek,Android,Rotkamm,False,Progressive Speed,Time trial,36.33,TTB
2021-04-12 09:31:05,https://drive.google.com/open?id=10rGkmh-zXLfIqNi7B9W3pWB51ia1pr6J,Pinsek,Android,Rotkamm,False,Sketchy Bears,Time trial,23.67,Trail
2021-04-13 04:27:35,https://drive.google.com/open?id=19yRK_3jiqxHyxP_r9y2lsNmJqpLBL373,Avel,iOS,Rotkamm,False,Progressive Speed,Time trial,37.46,TTB
2021-04-16 15:42:06,https://drive.google.com/open?id=1rDEqv7xuZh8xGl1X6luhj1z3uDdssRJl,Skier50,iOS,Rotkamm,False,Sending It,High score,29215.0,Open Trick
2021-04-20 10:20:50,https://drive.google.com/open?id=1VlDu_5bXj1Si1QBBhN5OY27LCi83N43_,Skier50,iOS,Rotkamm,True,Sending It,High score,33759.0,Open Trick
2021-04-22 02:43:40,https://drive.google.com/open?id=1guo6u9zx3eB1zAelPm6dREuKICsSJEs9,Ryan Monty,Android,Rotkamm,False,Slippery Slope,Time trial,22.48,Trail
2021-04-23 19:41:21,https://drive.google.com/open?id=1TWw3cHzoARoT8wgyOD3gVHrKX77SppnM,Ryan Monty,Android,Rotkamm,False,Precision Drops,Time trial,16.19,Trail
2021-04-24 03:39:34,https://drive.google.com/open?id=1uUvTlSC7nIepqqsL7GuwmQi_nNb5bxji,Ryan Monty,Android,Rotkamm,False,The Broken Trail,Time trial,39.84,Race
2021-04-27 07:22:32,https://drive.google.com/open?id=1lA_kSjSDHLmPzND_ZgzdgMNkDEvXoL8A,Skier50,iOS,Rotkamm,True,Freeride Heaven,High score,42197.0,Open Trick
2021-04-27 07:23:35,https://drive.google.com/open?id=1sFlqoUsL7O7g_4qPjKiIgJ_vwyK83a3i,Skier50,iOS,Rotkamm,False,Rotkamm Jumper,High score,27696.0,Gated Trick
2021-04-30 04:11:02,https://drive.google.com/open?id=1YpABO3tvVCIRhA-aGMmQabl-WztzZ06l,Jamiemac,Android,Rotkamm,False,The Ice Slope,Time trial,22.29,TTB
2021-04-30 10:48:07,https://drive.google.com/open?id=1Ue4yF9lQohZoWwE7TShGiRt0BGoRacTu,Jamiemac,Android,Rotkamm,False,Freeride Heaven,High score,29333.0,Open Trick
2021-04-30 14:49:04,https://drive.google.com/open?id=1ADzE3XprpKTXpjywX-QTo-fPq6PtFYDz,Jamiemac,Android,Rotkamm,False,The Descender,High score,121.3,Triple Drop
2021-05-06 19:03:57,https://drive.google.com/open?id=1hA2jv4S4lZFbM6WB5XNbQKhrSd8e4VcF,Skier50,iOS,Rotkamm,True,Rotkamm Jumper,High score,32882.0,Gated Trick
2021-05-08 15:16:44,https://drive.google.com/open?id=1Ul1Kb2oF4MPUY18hTrqJ2Gb7KKSRfrCD,Skier50,iOS,Rotkamm,True,Rotkamm Style I,High score,52113.0,Gated Trick
2021-05-10 10:10:42,https://drive.google.com/open?id=1WZBBewBILYg_lDxs8ELQv3A2INzlzVvs,hschindele,iOS,Rotkamm,True,Staying Between The Stones,Time trial,23.87,Trail
2021-05-10 15:03:09,https://drive.google.com/open?id=1yhjU87QsgWcs6D3Z3vlZgik0dXh_sv1s,hschindele,iOS,Rotkamm,True,Slippery Slope,Time trial,21.75,Trail
2021-05-12 03:31:26,https://drive.google.com/open?id=1DoaA8iQc8lcw4oqps0rg3gByLC_8TF4p,Avel,iOS,Rotkamm,False,The Village Run,Time trial,27.93,Race
2021-05-12 03:32:20,https://drive.google.com/open?id=1ggEZZaahtYUM7sffo35QnuQJT44c9OMA,Avel,iOS,Rotkamm,False,The River Jumps,Time trial,41.08,Race
2021-05-12 03:33:54,https://drive.google.com/open?id=1is9N5MU_Oh3mEQijhPLdkRe6wjHNAbJK,Avel,iOS,Rotkamm,False,Skipping Icebergs,Time trial,28.36,Trail
2021-05-12 03:35:58,https://drive.google.com/open?id=1MErerNKm1VEzfPqFBjXDNXVUg8DKPneh,Avel,iOS,Rotkamm,False,Slippery Slope,Time trial,22.83,Trail
2021-05-13 11:08:40,https://drive.google.com/open?id=1j2eC7Ay_hNMLlH79BRwoJGI8Yk29a8Kb,Avel,iOS,Rotkamm,False,Gross Air,Time trial,9.32,Trail
2021-05-13 11:09:48,https://drive.google.com/open?id=1d3xD25v17VwBio-iUIfNZqgxeoYj8sYU,Avel,iOS,Rotkamm,False,The Rollercoaster,Time trial,31.24,Trail
2021-05-22 17:00:45,https://drive.google.com/open?id=1VKXgOqRPOZWZ82Xd_PBY6-rZmo5TTybN,hschindele,iOS,Rotkamm,True,The Ice Slope,Time trial,19.83,TTB
2021-05-23 04:00:45,https://drive.google.com/open?id=1d9w5J4bOFDmyfIlq3iiwGBG6xapzfvj2,massiv97,Android,Rotkamm,False,Freeride Heaven,High score,27075.0,Open Trick
2021-05-23 06:38:22,https://drive.google.com/open?id=14VfllhZ8SvHkw0AWi63JH2L_6eye_ESH,massiv97,Android,Rotkamm,False,Rotkamm Style I,High score,32173.0,Gated Trick
2021-05-24 01:55:05,https://drive.google.com/open?id=1pIA-KKtk1Ip-8NiUWtZfHl3_LJ783TRh,Avel,iOS,Rotkamm,False,Dropping In,Time trial,20.59,Trail
2021-05-25 09:40:36,https://drive.google.com/open?id=1MB9s8DtzJhDzX0X-QkD5VzhFgM0lt9AT,Mountain_Greg,Android,Rotkamm,False,Freeride Heaven,High score,22838.0,Open Trick
2021-05-25 09:41:20,https://drive.google.com/open?id=14lR_Xb9FdCI52m_PjOR2fGUa7rAROvjF,Mountain_Greg,Android,Rotkamm,False,Rotkamm Jumper,High score,25342.0,Gated Trick
2021-05-25 09:41:54,https://drive.google.com/open?id=1dknOw0GY2O02lFE7uMxCmttEJXQ4l8oA,Mountain_Greg,Android,Rotkamm,False,Rotkamm Style I,High score,30525.0,Gated Trick
2021-05-25 09:42:30,https://drive.google.com/open?id=1X4MphutCzJZK_dVnl25NcdUjfvsH90Sr,Mountain_Greg,Android,Rotkamm,False,Sending It,High score,24643.0,Open Trick
2021-05-25 09:43:04,https://drive.google.com/open?id=11Y95zwJBwHNwjK29HqhfJTrU9RFbOplW,Mountain_Greg,Android,Rotkamm,True,The Ice Slope,Time trial,19.8,TTB
2021-05-25 14:41:53,https://drive.google.com/open?id=1NtJUppqcMJZvpQh5_xkxPxrT2ZRp28D_,Mountain_Greg,Android,Rotkamm,False,Freeride Heaven,High score,29647.0,Open Trick
2021-05-29 03:37:40,https://drive.google.com/open?id=1u0QbVx9iL8NN9cbOO13ZTu-vmRynLHC6,Avel,iOS,Rotkamm,False,Sketchy Bears,Time trial,22.83,Trail
2021-05-29 03:41:26,https://drive.google.com/open?id=1pSQSQQGUZRkwsgpoEg6_thuNS_3MbEBe,Avel,iOS,Rotkamm,False,Staying Between The Stones,Time trial,24.58,Trail
2021-05-30 05:06:24,https://drive.google.com/open?id=1yPGlioomuqJnlU2G7ObnqIfXDGQZghD6,massiv97,Android,Rotkamm,False,Rotkamm Jumper,High score,24497.0,Gated Trick
2021-05-30 20:43:31,https://drive.google.com/open?id=1X_UTXSMOoUBAyWBmXMOa-j0uopL8T4d3,Skier50,iOS,Rotkamm,False,Sketchy Bears,Time trial,23.91,Trail
2021-06-04 06:13:30,https://drive.google.com/open?id=1nD2okbAtdQzQk8wL2XQ1YRBrcvzhtlyE,Skier50,iOS,Rotkamm,False,The River Jumps,Time trial,40.65,Race
2021-06-04 09:50:56,https://drive.google.com/open?id=1GTixvaFi84VQW-foiNi77TIPEKcoiBmK,Skier50,iOS,Rotkamm,False,The River Jumps,Time trial,40.65,Race
2021-06-07 02:49:48,https://drive.google.com/open?id=1j-pt4BRTtAJ-NoNTAKv_AE4OtDSZxQbp,Avel,iOS,Rotkamm,False,The Ice Slope,Time trial,22.43,TTB
2021-06-07 02:51:32,https://drive.google.com/open?id=1L59CNhy00jPdYr8tJi_cXbu63dL270Gb,Avel,iOS,Rotkamm,False,Progressive Speed,Time trial,36.83,TTB
2021-06-07 06:57:18,https://drive.google.com/open?id=1RB7yEMEtRlPsz2ywUFeDT486DmqOcr3j,Avel,iOS,Rotkamm,False,Precision Drops,Time trial,16.15,Trail
2021-06-08 16:16:42,https://drive.google.com/open?id=1AIPk7g-qSVuFOka3FpZAyGkKSfaaeqtL,Jamiemac,Android,Rotkamm,False,The Ice Slope,Time trial,21.22,TTB
2021-06-17 10:35:57,https://drive.google.com/open?id=1OSaMZtRkX_PwX8YsTImX7EKBaC2_XwnA,hschindele,iOS,Rotkamm,True,Precision Drops,Time trial,15.42,Trail
2021-06-21 09:39:34,https://drive.google.com/open?id=1coomKFYHsAXdGCzdnRf7xYYPlkW8STjU,hschindele,iOS,Rotkamm,True,The Pockets,Time trial,40.32,Trail
2021-06-26 03:55:17,https://drive.google.com/open?id=1g16awAQ8T8hVTb_daXWuxkZ1thW3UaoA,Mountain_Greg,Android,Rotkamm,False,The Pockets,Time trial,40.65,Trail
2021-06-30 19:06:31,https://drive.google.com/open?id=12DhsnM3sJv_xnhjH3JqEIO5RCnyEjeOm,Skier50,iOS,Rotkamm,False,The Pockets,Time trial,40.68,Trail
2021-06-30 19:23:18,https://drive.google.com/open?id=1J53-yJitD15EozpScwJgVlnTmQcVf7Lg,Skier50,iOS,Rotkamm,True,Sending It,High score,43459.0,Open Trick
2021-07-05 21:12:38,https://drive.google.com/open?id=1YYxIU_R4p2CGvNbk9OzOS2BAoQXlC5w-,Skier50,iOS,Rotkamm,True,Rotkamm Style I,High score,53932.0,Gated Trick
2021-07-09 11:37:55,https://drive.google.com/open?id=1bGTe4mV8ygCHxro7V3SKJ731u__4FOiO,Skier50,iOS,Rotkamm,True,Rotkamm Jumper,High score,35446.0,Gated Trick
2021-07-15 04:07:03,https://drive.google.com/open?id=1KWlC6otJpfLL7U5cNVTTU_XVczADb3Dh,massiv97,Android,Rotkamm,False,The Ice Slope,Time trial,21.96,TTB
2020-02-02 14:49:01,https://drive.google.com/open?id=1ym8OJSnHPA_oZicC0WFIlbh1vNjLUH6a,Bramspr,iOS,Rotkamm,True,The Descender,High score,90.0,Triple Drop
2020-02-02 21:32:23,https://drive.google.com/open?id=14zTOHe1k68HdIeKSv-ql2JJJvflPD1JI,waxton,Android,Rotkamm,True,The Village Run,Time trial,28.71,Race
2020-02-05 07:37:37,https://drive.google.com/open?id=1bBLyxM6iAQDzvKFlnu-Iz3z2nFGDENJa,Bramspr,iOS,Rotkamm,True,Corner Flight,High score,5.0,Airtime
2020-03-02 18:35:15,https://drive.google.com/open?id=12bdA2dUrufMerDhFN5wlU9xgh4mzMmcu,BouncyJello,Android,Rotkamm,True,The Village Run,Time trial,27.58,Race
2020-03-16 16:22:58,https://drive.google.com/open?id=1N7X5d4oUiQszkgW-c8OJBCE4AkC6HPqj,BouncyJello,Android,Rotkamm,True,Pilgrim Run,High score,329.0,Distance
2020-03-29 13:22:19,https://drive.google.com/open?id=10ebxEPBclQmDukWXOFemhtkceDle5UF9,hschindele,iOS,Rotkamm,True,Corner Flight,High score,7.0,Airtime
2020-03-31 18:38:03,https://drive.google.com/open?id=1cmO73PLAM7ECue-BxwQMeXU7Ds6KVczp,hschindele,iOS,Rotkamm,True,The Descender,High score,97.0,Triple Drop
2020-04-01 17:42:45,https://drive.google.com/open?id=1R54ExU42tkqciNFCgOjE9SSuhFSzcfSS,Lars Schrier,iOS,Rotkamm,True,The Green Glades,Time trial,17.08,Race
2020-04-01 17:49:27,https://drive.google.com/open?id=1qMJkWIH7kZG9ToRpU1a0Wl-aGsmlSAdr,hschindele,iOS,Rotkamm,True,The Green Glades,Time trial,16.95,Race
2020-04-02 02:47:58,https://drive.google.com/open?id=1uAQOxDyS9awTenQ18zTVlFD1QWl0qCJZ,Lars Schrier,iOS,Rotkamm,True,The Green Glades,Time trial,16.84,Race
2020-04-02 06:21:00,https://drive.google.com/open?id=1U7VgIbCFSOIyhtY_-QnQaUR1s1GszCX-,hschindele,iOS,Rotkamm,True,The Green Glades,Time trial,16.83,Race
2020-04-02 11:36:01,https://drive.google.com/open?id=14aews9VAeosYa_9PjrZqy9eJep0Ydekn,Lars Schrier,iOS,Rotkamm,True,The Green Glades,Time trial,16.77,Race
2020-04-04 16:59:43,https://drive.google.com/open?id=1NOzs6lDy5eN5-1etiULDrxrwDTbA0DXh,hschindele,iOS,Rotkamm,True,The Rollercoaster,Time trial,33.94,Trail
2020-04-05 20:45:10,https://drive.google.com/open?id=1mLsDRq_2YJI_JyqcpmbIG5Th9lOeaiqF,hschindele,iOS,Rotkamm,True,The Green Glades,Time trial,16.74,Race
2020-04-21 10:24:29,https://drive.google.com/open?id=12N9PPZo2txdPnnxuOoWZ5QxityNeqnfz,hschindele,iOS,Rotkamm,True,The Broken Trail,Time trial,40.21,Race
2020-04-24 11:58:18,https://drive.google.com/open?id=1WEG_pX0TNMM3HgtigATNqr8HHsoNDL4l,Lars Schrier,iOS,Rotkamm,True,Slippery Slope,Time trial,22.69,Trail
2020-04-24 13:15:53,https://drive.google.com/open?id=1-OGo2EjIQXaNXg5m407UonEJ2v9XWvaT,Lars Schrier,iOS,Rotkamm,True,Sketchy Bears,Time trial,25.33,Trail
2020-04-24 16:09:15,https://drive.google.com/open?id=1xx-8G-dx2AOQkfywjGITOs6JH60maMR2,hschindele,iOS,Rotkamm,True,The River Jumps,Time trial,42.63,Race
2020-04-24 16:10:03,https://drive.google.com/open?id=1l5976gn632lBg9AWLXGdAgNoN1THWNat,hschindele,iOS,Rotkamm,True,Skipping Icebergs,Time trial,28.59,Trail
2020-04-24 16:11:02,https://drive.google.com/open?id=182WoJrYMiCREfQwZD_f-r8BcteT9vsOr,hschindele,iOS,Rotkamm,True,Gross Air,Time trial,9.69,Trail
2020-04-24 16:12:15,https://drive.google.com/open?id=1hjLJk_JOIZXntr3HZqfsOnoakuabNjjv,hschindele,iOS,Rotkamm,True,Precision Drops,Time trial,17.18,Trail
2020-04-24 16:13:21,https://drive.google.com/open?id=1XKe1Oh6jC8VUPOF6K1upai5yx2rqm-hW,hschindele,iOS,Rotkamm,True,Dropping In,Time trial,23.73,Trail
2020-04-24 16:14:02,https://drive.google.com/open?id=1QWIy-OcZHuf4j0e2qAQnXNc9Ll5qHsQ-,hschindele,iOS,Rotkamm,True,Staying Between The Stones,Time trial,25.91,Trail
2020-04-25 01:55:48,https://drive.google.com/open?id=1iWXe5TSbZ12I0lD040KeGDrTDhx3YAjj,DeathSpawned,Android,Rotkamm,True,The Descender,High score,106.0,Triple Drop
2020-04-25 04:18:09,https://drive.google.com/open?id=19TsFWg3oReoOj8kCsJZzoYgfyDqvSheK,Lars Schrier,iOS,Rotkamm,True,Gross Air,Time trial,9.59,Trail
2020-04-26 21:27:40,https://drive.google.com/open?id=1eKiOiKyB5mdVmNwG1hbK-RzP9etNxjZH,hschindele,iOS,Rotkamm,True,The Descender,High score,108.7,Triple Drop
2020-04-26 21:32:49,https://drive.google.com/open?id=10kU4oiwPRH1hyP-nPEWiAsCg14fNjjp1,hschindele,iOS,Rotkamm,True,Gross Air,Time trial,9.56,Trail
2020-04-27 20:46:43,https://drive.google.com/open?id=1-fiL6r0N5v4NolHGeqnR64ntbdIJ-PCE,hschindele,iOS,Rotkamm,True,Gross Air,Time trial,9.46,Trail
2020-04-28 08:21:41,https://drive.google.com/open?id=1p6FrTmfmwabqge9T0y9lIyqiY-oSm6Y6,hschindele,iOS,Rotkamm,True,Pilgrim Run,High score,336.0,Distance
2020-04-28 12:09:03,https://drive.google.com/open?id=1MBF9exH3X4cPY_C6gWCfY0IcwvwFHUv3,Lars Schrier,iOS,Rotkamm,True,Dropping In,Time trial,21.41,Trail
2020-05-02 14:59:39,https://drive.google.com/open?id=1NMOUbq8rLjZ8J3UmoUrpGwd4GlRWPu8C,Lars Schrier,iOS,Rotkamm,True,Precision Drops,Time trial,16.96,Trail
2020-05-04 07:09:56,https://drive.google.com/open?id=1L1joXpyj6aXSuUSEIiecZpnSQMnwZdrV,DeathSpawned,Android,Rotkamm,True,The Descender,High score,113.1,Triple Drop
2020-05-06 11:04:02,https://drive.google.com/open?id=1MONXIcHYMTyZuuuH2b9dKb9y5xsgLO6o,DeathSpawned,Android,Rotkamm,True,The Broken Trail,Time trial,40.12,Race
2020-05-08 03:06:22,https://drive.google.com/open?id=1srNRGne9H9NphZNG2wFurcVZ__EXF56g,Lars Schrier,iOS,Rotkamm,True,The Rollercoaster,Time trial,33.86,Trail
2020-05-11 10:53:57,https://drive.google.com/open?id=1NRm0pL5tHi5JQXz5jRPFMrJ3Sck8vl-o,Lars Schrier,iOS,Rotkamm,True,The River Jumps,Time trial,41.34,Race
2020-05-13 05:16:50,https://drive.google.com/open?id=1Hag6vSuPj86Y8GQW3g--4LV2fQ58dzDM,Lars Schrier,iOS,Rotkamm,True,The Broken Trail,Time trial,40.04,Race
2020-05-15 02:39:55,https://drive.google.com/open?id=1ycf2R_PxCX_sblh-TOqxuLFrnczynP_K,Lars Schrier,iOS,Rotkamm,True,Gross Air,Time trial,9.41,Trail
2020-05-29 11:06:02,https://drive.google.com/open?id=1Hc1_TfgPZ0pPD7I32-hSn6IoR86OOJbt,LC43,Android,Rotkamm,True,Skipping Icebergs,Time trial,28.39,Trail
