Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-05-23 14:54:00,https://drive.google.com/open?id=1bYOpA0LBnSbe_EBpk6Y2dKFdNIiyNS87,Avel,iOS,Ben Ailig,False,Race,The Swindler,Time Trial,25.81,Race
2021-05-24 1:51:02,https://drive.google.com/open?id=1TT86PDg658QECo_aqzRU9R0RI5q3UMIa,Avel,iOS,Ben Ailig,False,Race,Rocket Rails,Time Trial,23.61,Race
2021-05-25 11:53:17,https://drive.google.com/open?id=10_0H-_J4Z8cPFZ72g21VnvJyFBqoxURX,Skier50,iOS,Ben Ailig,False,Distance,The Meall Exit,High score,290.8,Distance
2021-05-25 14:39:33,https://drive.google.com/open?id=1imEXgl3iFak0ikrcqx_0gkTHrdsNt7AW,Mountain_Greg,Android,Ben Ailig,False,Distance,The Meall Exit,High score,298.3,Distance
2021-05-25 15:24:55,https://drive.google.com/open?id=1MfrvZEYBklTBOKG8FaEfCj-F6YehQBQS,massiv97,Android,Ben Ailig,False,Distance,The Meall Exit,High score,294.7,Distance
2021-05-30 17:06:15,https://drive.google.com/open?id=1bvoqjb9YN2peGy_XJqIsaNkeGN2i6no_,Skier50,iOS,Ben Ailig,False,Trail,The Fearless,Time Trial,24.36,Trail
2021-05-30 17:06:57,https://drive.google.com/open?id=1Qv4CRVy50hvlu4DgIfK2ZKD0jSMTC8Rm,Skier50,iOS,Ben Ailig,False,Trail,Donn Meall Trials,Time Trial,32.03,Trail
2021-05-30 17:07:51,https://drive.google.com/open?id=1A-v_vGOGp-KrstH0-VpkXVFVqRWvhS1B,Skier50,iOS,Ben Ailig,False,TTB,Aileigs Adventure,Time Trial,55.87,TTB
2021-05-30 17:09:28,https://drive.google.com/open?id=1g8cZ-CIKuGygS-Dn8tbGd_EUBEPAGbi5,Skier50,iOS,Ben Ailig,False,TTB,The Freedom Run,Time Trial,43.71,TTB
2021-05-30 20:39:27,https://drive.google.com/open?id=1vSRBdNkjnTOUJH9sCDMcAIgOiGp7C5RW,Skier50,iOS,Ben Ailig,False,Race,Straight Lining,Time Trial,6.96,Race
2021-06-02 9:50:04,https://drive.google.com/open?id=1T_xxEVpobUuIWy33SGsSwvX2CuYRsGQ7,Jamiemac,Android,Ben Ailig,False,TTB,The Freedom Run,Time Trial,40.16,TTB
2021-06-04 9:50:17,https://drive.google.com/open?id=1XP8qkkI1-qaae1y-TASrms2_Xgilhloe,Skier50,iOS,Ben Ailig,False,TTB,Aileigs Adventure,Time Trial,54.31,TTB
2021-06-04 16:05:05,https://drive.google.com/open?id=1Hz3vaUiUCGMtJPijPwWex2nqA1F190mz,massiv97,Android,Ben Ailig,False,Race,Flower Race,Time Trial,20.51,Race
2021-06-14 10:55:10,https://drive.google.com/open?id=1WrHshaGPoI0Z_lvgOdRD4GSwk5Bfismg,Mountain_Greg,Android,Ben Ailig,False,Trail,The Fearless,Time Trial,23.57,Trail
2021-06-14 10:56:11,https://drive.google.com/open?id=1ob0feCXrRf-hck9mZ0TOXNcnbtTbDNE_,Mountain_Greg,Android,Ben Ailig,False,Trail,The Doon Whiteout,Time Trial,10.67,Trail
2021-06-14 10:56:39,https://drive.google.com/open?id=1eUhCEBc1SqVEzFSxlP4quDY7Cdti2LVu,Mountain_Greg,Android,Ben Ailig,False,Race,The Feather Turns,Time Trial,34.2,Race
2021-06-16 12:08:57,https://drive.google.com/open?id=15Ffd81pAJTvwUkA5nk-L7NiAxaQCXDK9,Jamiemac,Android,Ben Ailig,False,Trail,The Grasshopper,Time Trial,33.51,Trail
2021-06-18 10:42:05,https://drive.google.com/open?id=18z8b0gG6cDt2PJS0gbXHEGIkCC8gz8nu,hschindele,iOS,Ben Ailig,True,Trail,The Chase,Time Trial,29.22,Trail
2021-06-19 15:29:59,https://drive.google.com/open?id=1R2XEQc7P2G0EA5-Od46SAw0lvI5miN5c,hschindele,iOS,Ben Ailig,True,Race,Straight Lining,Time Trial,6.84,Race
2021-06-19 21:45:39,https://drive.google.com/open?id=1A0bmih6wxlh9OQWYhrd32OouKrCuBsDe,hschindele,iOS,Ben Ailig,True,Race,Straight Lining,Time Trial,6.69,Race
2021-06-20 14:18:34,https://drive.google.com/open?id=1PBaWaANQjD5KE9ihn471gvhoxNC81-nR,Avel,iOS,Ben Ailig,False,Trail,Clais Each,Time Trial,18.79,Trail
2021-06-20 14:20:25,https://drive.google.com/open?id=1eaecaQp8ouJyW4MKbXOcQwnQ5E3lkVBJ,Avel,iOS,Ben Ailig,False,Trail,The Switch,Time Trial,9.81,Trail
2021-06-20 14:22:25,https://drive.google.com/open?id=1H95L7-Hp7hHHkKSqbA4kt9iqnIYWC8Gi,Avel,iOS,Ben Ailig,False,Trail,Raiders Run,Time Trial,20.77,Trail
2021-06-20 14:24:28,https://drive.google.com/open?id=11DnNUf3fnr53KlmIuuZlD_IT_26sQIJz,Avel,iOS,Ben Ailig,True,Trail,The Fearless,Time Trial,23.53,Trail
2021-06-21 9:29:45,https://drive.google.com/open?id=1uIrJ28w1ATxAtTY6-qdjZAV6AhtpgVjw,Avel,iOS,Ben Ailig,False,Race,Rangers Clais,Time Trial,24.97,Race
2021-06-21 9:42:08,https://drive.google.com/open?id=12VO2gNaekoJnq4D4GYBfBGbpP3nh53iA,hschindele,iOS,Ben Ailig,True,Race,Downhill Void,Time Trial,20.67,Race
2021-06-21 9:42:53,https://drive.google.com/open?id=1ZDtnSkVI-qF9ARp6O9rfDGsyUPvYNkUZ,hschindele,iOS,Ben Ailig,True,Race,Downhill Skirmish,Time Trial,20.39,Race
2021-06-26 3:48:17,https://drive.google.com/open?id=1i5QKhCabcD2UeeAYMa_-BCYYfXuy1C1q,Mountain_Greg,Android,Ben Ailig,True,Race,Downhill Skirmish,Time Trial,19.95,Race
2021-06-26 3:49:00,https://drive.google.com/open?id=1ikfZE0Fdfo3ruspCZ1GRJF8ZQ5nP9ddM,Mountain_Greg,Android,Ben Ailig,False,Race,Downhill Void,Time Trial,20.74,Race
2021-06-26 13:30:55,https://drive.google.com/open?id=1UPbs73PNr1hN9l-VP1dz9hOUniYGh4Sv,hschindele,iOS,Ben Ailig,True,Race,Downhill Void,Time Trial,19.4,Race
2021-06-26 17:12:30,https://drive.google.com/open?id=1IVegS5Av_t1AHgR3mffMEaGBEo32y5_q,massiv97,Android,Ben Ailig,False,Race,Downhill Void,Time Trial,20.38,Race
2021-06-26 17:13:04,https://drive.google.com/open?id=1-q3zVX7Xh0VK5WCIrBTM-1JhiBfQBJdD,massiv97,Android,Ben Ailig,False,Race,Downhill Skirmish,Time Trial,20.96,Race
2021-06-30 19:14:40,https://drive.google.com/open?id=1k_WtJFGk3HbTTpLaJokRjBDdDcfbRtwD,Skier50,iOS,Ben Ailig,False,Race,Downhill Void,Time Trial,19.96,Race
2021-06-30 19:15:13,https://drive.google.com/open?id=17OrshfaumHNakdUhZFV996W0ORCv3ZSH,Skier50,iOS,Ben Ailig,False,Race,Downhill Skirmish,Time Trial,20.71,Race
2021-07-06 2:19:33,https://drive.google.com/open?id=1vlz1IVWvccCTVcX9ezpf1wwmnlGked44,Jamiemac,Android,Ben Ailig,False,Distance,The Meall Exit,High score,293.9,Distance
2021-07-15 4:14:12,https://drive.google.com/open?id=1JmX3MdocZ65EmGqqQ18FR39gAtH4helZ,massiv97,Android,Ben Ailig,False,TTB,Aileigs Adventure,Time Trial,54.3,TTB
2021-07-15 4:14:54,https://drive.google.com/open?id=17utCSyjcjNGANIZof-HDe2ghmy_puinC,massiv97,Android,Ben Ailig,False,Trail,Donn Meall Trials,Time Trial,31.34,Trail
2021-07-15 4:15:46,https://drive.google.com/open?id=12LQ4ZN5lY9v2lQbAalfHTeOffXUwfPBH,massiv97,Android,Ben Ailig,False,Trail,The Chase,Time Trial,29.96,Trail
2021-07-15 4:16:23,https://drive.google.com/open?id=1ImNpMI_R6S65zTNz-endNG3Dy5xHdTSM,massiv97,Android,Ben Ailig,False,Race,The Swindler,Time Trial,25.54,Race
8/16/2021 5:54:49,https://drive.google.com/open?id=1FWdwRO4-lHstKKqEji45XjJ2UdeHjhEj,Jamiemac,Android,Ben Ailig,False,Race,Downhill Void,Time Trial,20.02,Race
8/16/2021 6:28:00,https://drive.google.com/open?id=1DYTlQUzIWYqZVaYdhTxVGLkylWE70Hwm,Jamiemac,Android,Ben Ailig,False,Race,Downhill Skirmish,Time Trial,20.8,Race
9/24/2021 13:59:26,https://drive.google.com/open?id=1zb9Mv0rd1ZJFDzz1hWjV2BeY2-Lb2ylR,PelagusPlays,iOS,Ben Ailig,True,,The Delucia Transfers,High score,13854.0,Open Trick
9/25/2021 3:21:32,https://drive.google.com/open?id=1UheAD0XuQi2KcCRd-zDcB5srfxPCvllv,Avel,iOS,Ben Ailig,True,,MacAskill Riding,High score,31039.0,Gated Trick
