Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-04-05 15:00:32,https://drive.google.com/open?id=1BqnIkKaeVSbFnpv15GXZbU5_p_PHsC2g,Mountain_Greg,Android,Pinecone Peaks,False,Trail,The Little Skipper,Time Trial,11.54,Trail
2021-04-05 15:01:11,https://drive.google.com/open?id=17rg_8MXXRm8hByZVttztV5kjeeSXoU8x,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Ridge Run,Time Trial,18.5,Trail
2021-04-05 15:01:52,https://drive.google.com/open?id=1vmW5fxcg8MinxsQW4NYC14D2-xpQld2h,Mountain_Greg,Android,Pinecone Peaks,False,Race,Offpist Mayhem,Time Trial,38.98,Race
2021-04-05 15:02:26,https://drive.google.com/open?id=1gi3MAhmkT5RAByaR7I6eHCvpffFVEb2A,Mountain_Greg,Android,Pinecone Peaks,False,Race,Rough Patches,Time Trial,20.82,Race
2021-04-05 15:43:03,https://drive.google.com/open?id=1uUrsUh-FJFB5WrvHo42XQY2mMHXWRelL,massiv97,Android,Pinecone Peaks,False,Race,City Woods,Time Trial,15.67,Race
2021-04-05 15:43:46,https://drive.google.com/open?id=14n0BAagzlve1IT-M-T3kvZYeWO8dVqBG,massiv97,Android,Pinecone Peaks,False,Race,Offpist Mayhem,Time Trial,38.9,Race
2021-04-05 15:44:35,https://drive.google.com/open?id=1l5qTVj_fZ4lZ2SfIiLGh912kZQPBc-0D,massiv97,Android,Pinecone Peaks,False,Race,The Execution,Time Trial,22.46,Race
2021-04-05 15:45:23,https://drive.google.com/open?id=18ZP44HUSGnUkJKeAMPurOcKLkQfggDnd,massiv97,Android,Pinecone Peaks,False,Trail,The Little Skipper,Time Trial,11.65,Trail
2021-04-05 18:16:41,https://drive.google.com/open?id=1LVtNYUyk6bl8YtkDQsVaQXuisqlyuT5s,massiv97,Android,Pinecone Peaks,True,Distance,Find Your Way,High score,244.9,Distance
2021-04-05 22:41:35,https://drive.google.com/open?id=1pIT-w1bHR4EFj_soPDDsxefTlr4X5IqE,Ryan Monty,Android,Pinecone Peaks,False,Trail,Coffee Kick,Time Trial,18.69,Trail
2021-04-05 23:05:19,https://drive.google.com/open?id=1t00elBNeys5tzLUO0012N6tFKsUClq2_,Ryan Monty,Android,Pinecone Peaks,True,Race,City Woods,Time Trial,15.62,Race
